time,open,high,low,close,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,Plot,Up Trend,Down Trend,VWAP,Upper Band,Lower Band,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Basis,Upper,Lower,MA2,MA10,MA20,MA50,MA55,MA200,RSI,Histogram,MACD,Signal,K,D
1366588800,117.20247887,125.46757599,116.73703742,122.59098498,79572.12864668,238591.17845737847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.2757767185,201.45755342695333,49.094000010046656,NaN,NaN,NaN,NaN,NaN,NaN,53.81674187354707,-2.125731243300116,4.859114181490199,6.984845424790315,21.806208088428416,21.10854309011307
1366675200,122.61391962,137.10559036,120.58501614,136.6608296,154209.55041095,236339.9121961239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.31629223399997,201.52137989985664,49.11120456814332,NaN,NaN,NaN,NaN,NaN,NaN,56.965030773568536,-0.5035244231759917,6.355439895820325,6.858964318996317,36.94956092415173,26.673192041692953
1366761600,136.63103398,160.39383948,135.85650892,150.30913426,296106.69561495,245729.13752862444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.281724711,203.23595505835664,49.32749436364337,NaN,NaN,NaN,NaN,NaN,NaN,59.82597533489661,1.3481100166443962,8.544101839801812,7.195991823157415,63.63388668109139,40.79655189789052
1366848000,150.66741389,156.87774346,123.78225961,140.05091124,237247.96162386,253284.4734894614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.20915218349998,203.1085477739922,49.309756593007776,NaN,NaN,NaN,NaN,NaN,NaN,56.77110083833295,1.7177481447701082,9.34317700412005,7.625428859349943,83.89407573231746,61.49250777918686
1366934400,140.54304577,140.54304577,123.50713014,135.1836331,169785.44828721,260277.63136572842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.92845763599999,202.6535905929918,49.20332467900819,NaN,NaN,NaN,NaN,NaN,NaN,55.327512252151635,1.4792450668155954,9.474485192869437,7.995240126053842,85.96389775219468,77.83062005520118
1367020800,135.31748477,137.75199017,124.82186458,126.9500128,79597.96070863,260211.5446080474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.21721364749999,199.22907326446082,49.205354030539155,NaN,NaN,NaN,NaN,NaN,NaN,52.87799524334397,0.6538699970071331,8.812577622312759,8.158707625305626,73.05271008756564,80.97022785735926
1367107200,126.8726109,134.83546702,122.25,132.18927063,40204.04919797,254822.81812816492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.38230812499998,190.45398794578892,52.310628304211036,NaN,NaN,NaN,NaN,NaN,NaN,54.2655384203887,0.3622397625006659,8.611507328431458,8.249267565930792,68.39671134300234,75.80443972758755
1367193600,134.29965269,143.99950449,130.84979264,141.23927488,98013.57101163,252869.85326634938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.97261504399998,166.33838156522606,67.6068485227739,NaN,NaN,NaN,NaN,NaN,NaN,56.640573207365534,0.6628055054282544,9.07777444771611,8.414968942287855,70.83672645307374,70.76204929454723
1367280000,141.27088889,144.28593492,133.29558023,137.83217227,87292.43486479,243450.9942965849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.66505887899999,161.21902139115804,70.11109636684193,NaN,NaN,NaN,NaN,NaN,NaN,55.472618017863496,0.5222979358125048,9.067841362053485,8.54554342624098,72.14857312179284,70.4606703059563
1367366400,137.76338993,137.89999683,110.86922955,115.34628572,260603.95680058,244795.4353229789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.18809956049999,160.50586288657848,73.8703362344215,NaN,NaN,NaN,NaN,NaN,NaN,48.38188959183883,-1.1060540442968652,7.1629758708699,8.269029915166765,49.148004643072,64.04443473931285
1367452800,114.44400509,126.04900008,95.69074198,106.63496812,333687.0323129,227667.87567424186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.95955265799998,160.4490464917458,73.47005882425415,NaN,NaN,NaN,NaN,NaN,NaN,45.93232372172213,-2.700015443663048,4.894010610587955,7.594026054251003,21.733992337423384,47.67685670076273
1367539200,107.02037516,108.11783301,82.45184296,98.58807663,354898.62649244,230356.61895433936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.18108795149996,160.24678298592332,74.1153929170766,NaN,NaN,NaN,NaN,NaN,NaN,43.72983778827883,-4.140307399351832,2.4186418050612133,6.558949204413045,0,23.627332326831787
1367625600,99.17952435,114.82835577,94.16784364,113.38608862,200162.93107739,230619.26649307637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.23273843249997,159.82389869699915,76.64157816800079,NaN,NaN,NaN,NaN,NaN,NaN,48.60998973296703,-3.9414348722338373,1.632155614120748,5.573590486354585,10.106258785281579,10.613417040901641
1367712000,112.92010336,119.00604422,108.4247002,116.30711225,124169.849107,221811.36504412987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.98583035149997,157.99449235541573,81.97716834758423,NaN,NaN,NaN,NaN,NaN,NaN,49.54027561414789,-3.4745693526591106,1.2303787955306973,4.704948148189808,22.139037475284724,10.748432086855422
1367798400,116.60915838,123.13565422,108.75466651,111.63061824,206345.09959566,197267.21689281586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.15962989299999,152.20000212362362,92.11925766237636,NaN,NaN,NaN,NaN,NaN,NaN,48.04087183501446,-3.3411414595048035,0.5285213238088033,3.869662783313607,31.066715589055747,21.104003949874002
1367884800,111.25901688,112.11705212,101.20308687,110.73419878,201779.84973385,186600.93870113988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.14587061649998,150.17499964321902,96.11674158978093,NaN,NaN,NaN,NaN,NaN,NaN,47.74257981008693,-3.174849657401574,-0.0988992884383606,3.0759503689632135,29.27040488953151,27.492052651290646
1367971200,110.93592103,114.70137084,109.8809033,111.64320871,91678.55502509,180071.59630096686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.32692654249998,149.99449467795097,96.65935840704898,NaN,NaN,NaN,NaN,NaN,NaN,48.09453380012896,-2.874222274466485,-0.5168274741198928,2.3573948003465923,28.39374401597462,29.576954831520613
1368057600,111.59484476,112.66057287,108.73789809,111.21028859,43773.25135682,165464.9868602794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.01486564549998,150.0930512057419,95.93668008525806,NaN,NaN,NaN,NaN,NaN,NaN,47.928972103492164,-2.584243242994144,-0.872909253396088,1.7113339895980562,30.307519878056656,29.323889594520917
1368144000,110.74922266,119.77765746,110.23787957,117.0569744,113592.33607815,166318.4844011154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.64334574699997,149.83418360652325,95.45250788747668,NaN,NaN,NaN,NaN,NaN,NaN,50.41170497782444,-1.9094997786856165,-0.6755407337589645,1.233959044926652,39.249021774684806,32.65009522290536
1368230400,116.90878125,118.13589146,112.9839738,114.74043698,41758.55922678,160723.9923586664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.51422403999997,149.82914079232773,95.19930728767223,NaN,NaN,NaN,NaN,NaN,NaN,49.40655092558206,-1.5455702888738547,-0.6980038161656665,0.8475664727081882,42.749216329391345,37.43525266071094
1368316800,115.04868164,117.19394335,112.68652906,115.37112193,32086.7581236,158349.7238325124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.15323088749997,149.64481170898762,94.66165006601233,NaN,NaN,NaN,NaN,NaN,NaN,49.700601387152965,-1.2039232483006406,-0.6573375876676124,0.546585660633028,47.32326323984515,43.107167114640426
1368403200,114.6489465,117.10664682,113.44964856,115.71377733,38746.36622409,152576.5646231694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.10587827399998,147.89390646607882,94.31785008192114,NaN,NaN,NaN,NaN,NaN,NaN,49.871070540566464,-0.9097895060191151,-0.5906512218908659,0.3191382841282492,47.50446160881419,45.858980392683556
1368489600,115.59555766,118.22879872,107.47461955,107.92350745,123856.81661103,143964.0706729734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.98659693349995,142.73153300185774,95.24166086514217,NaN,NaN,NaN,NaN,NaN,NaN,46.04994152684619,-1.1778058524821564,-1.1531190314744464,0.02468682100771008,44.42227800911905,46.416667619259464
1368576000,107.68746494,113.24891898,102.00047256,110.79785079,155421.94583238,139872.76988339942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.52394391099995,139.4313540425837,95.6165337794162,NaN,NaN,NaN,NaN,NaN,NaN,47.64391467260564,-1.100841965152862,-1.3513656354333676,-0.2505236702805055,48.53264104325814,46.819793553730456
1368662400,110.7324163,115.64317461,109.55545421,114.65155443,65365.32618741,134651.7637784094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.49733997749995,136.868794416101,96.1258855388989,NaN,NaN,NaN,NaN,NaN,NaN,49.78600702835457,-0.7466761969131046,-1.1838689164218863,-0.4371927195087817,61.31195325262414,51.422290768333774
1368748800,114.22362332,119.71323505,111.50248386,118.17931894,105872.42517052,135965.4870015039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.05880528449995,135.88154581287662,96.23606475612328,NaN,NaN,NaN,NaN,NaN,NaN,51.73284014965686,-0.25643046254736335,-0.7577307976929859,-0.5013003351456226,83.07115781449984,64.30525070346071
1368835200,118.33375364,121.761096,117.74953053,119.0509742,34762.39416015,135693.4042496129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.40189046299993,133.86718564709722,96.93659527890266,NaN,NaN,NaN,NaN,NaN,NaN,52.225705293016844,0.12448583650619344,-0.3456930395128808,-0.4701788760190742,96.8786272273872,80.42057943150373
1368921600,118.80360203,123.02559396,116.04437901,118.0757337,32044.85381131,132394.96838959694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.24371340399993,128.50966695308725,99.97775985491262,NaN,NaN,NaN,NaN,NaN,NaN,51.59095691463161,0.2987600006182428,-0.09672887524627072,-0.39548887586451353,96.57398176474824,92.1745889355451
1369008000,117.38832352,122.52838368,114.89915907,117.40414598,27150.91326109,129387.89230941192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.22231208949995,122.71225289872177,103.73237128027813,NaN,NaN,NaN,NaN,NaN,NaN,51.13009629612615,0.3530766147722132,0.045856892600752985,-0.3072197221714602,90.66049457853073,94.70436785688872
1369094400,118.5596565,122.79529663,117.23440876,118.68436258,24289.92025527,117572.19048214641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.38921593249995,123.13663073370992,103.64180113128998,NaN,NaN,NaN,NaN,NaN,NaN,52.01015323075422,0.4531136528149829,0.2591723438472684,-0.1939413089677145,89.49706459413825,92.24384697913906
1369180800,118.61657967,122.86892494,115.50075977,119.15742955,34770.47903783,102626.3628183929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.01533900399996,123.55339225762992,104.47728575036999,NaN,NaN,NaN,NaN,NaN,NaN,52.351614407103234,0.5240201185537603,0.4610838392244858,-0.06293627932927445,92.92308282939003,91.026880667353
1369267200,118.79749828,124.44158881,117.87926234,123.5173106,43245.5914207,87043.7110648059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.26180070249995,122.69262843410284,107.83097297089707,NaN,NaN,NaN,NaN,NaN,NaN,55.494593139733176,0.8198041182546003,0.9618188684889759,0.14201475023437563,98.83657001560753,93.7522391463786
1369353600,123.90082815,130.79204596,122.81711268,129.46000044,82284.01710691,81149.7653662819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.06549629349998,125.67005824908553,106.46093433791442,NaN,NaN,NaN,NaN,NaN,NaN,59.423410994051814,1.3401741734498998,1.8172324670467503,0.4770582935968506,99.99999999999999,97.25321761499917
1369440000,129.39114768,130.42651524,126.16349882,129.53523233,31336.5707025,76508.1014460569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.72690229749996,127.986247788011,105.46755680698892,NaN,NaN,NaN,NaN,NaN,NaN,59.47218696010093,1.5965297721620835,2.472720508799455,0.8761907366373715,99.99999999999999,99.61219000520249
1369526400,129.2921816,133.06486383,128.211915,129.93928173,36538.32628006,68017.76278027691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.64233547199997,130.01730056696078,105.26737037703917,NaN,NaN,NaN,NaN,NaN,NaN,59.75201527694772,1.6913131912836188,2.990332225741895,1.2990190344582762,99.99999999999999,99.99999999999996
1369612800,129.92608379,132.18082607,122.1152678,127.24653721,65811.4708399,61219.343835579406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.46795239349997,131.0900304946293,105.84587429237064,NaN,NaN,NaN,NaN,NaN,NaN,56.930831448837914,1.4783725967789276,3.1469847804319357,1.6686121836530081,93.1368446373822,97.71228154579404
1369699200,126.87550315,127.98506695,123.81123443,126.24220557,38844.07742238,58577.61995544391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.19790223649997,131.8453496358445,106.55045483715543,NaN,NaN,NaN,NaN,NaN,NaN,55.87125108372649,1.1881003053388914,3.1537375653266224,1.965637259987731,82.45318659160098,91.86334374299436
1369785600,126.19524215,130.53772215,125.93380697,130.12937264,37895.08710068,58283.7117426369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.14385643899998,133.0867163621254,107.20099651587456,NaN,NaN,NaN,NaN,NaN,NaN,59.04813133340083,1.1740306569086778,3.433175581123578,2.2591449242149,80.09890416146736,85.22964513015017
1369872000,129.59866118,130.45510204,125.69097282,127.20479024,44767.63932259,54842.47690485891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.65124723099999,133.86311426069278,107.43938020130717,NaN,NaN,NaN,NaN,NaN,NaN,55.79366729824409,0.8964312373666479,3.3796839709232103,2.4832527335565624,71.65862963603468,78.070240129701
1369958400,126.54129971,129.11186794,123.35653456,127.86893122,27855.01620328,54147.29975368391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.30767194299997,134.5840160809221,108.03132780507784,NaN,NaN,NaN,NaN,NaN,NaN,56.381595367671274,0.6951894770755467,3.3522395799009956,2.657050102825449,69.31185552870495,73.68979644206898
1370044800,127.62039256,128.90159734,127.01875947,128.11111632,13623.16089796,53224.11989240191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.94467166249997,135.2430582174469,108.64628510755306,NaN,NaN,NaN,NaN,NaN,NaN,56.608226170167164,0.5238439279836049,3.311855012804955,2.78801108482135,59.511886630437324,66.82745726505898
1370131200,128.23667297,128.7547914,117.28238082,121.43299118,143565.87358138,58465.09526026641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.23063235499998,135.22322814802118,109.2380365619788,NaN,NaN,NaN,NaN,NaN,NaN,49.0415497650958,-0.06261301698093646,2.7097448135951794,2.772357830576116,41.481983185154455,56.768575114765575
1370217600,122.08534139,122.51761175,116.46070531,121.75980817,50795.84665432,54812.04676243091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.92244739099996,134.1473609201946,111.69753386180534,NaN,NaN,NaN,NaN,NaN,NaN,49.398023757099125,-0.4313289510595526,2.2331966417516753,2.664525592811228,22.288507770503312,41.09412586203169
1370304000,121.76941245,123.18631377,118.18076594,120.53991154,42112.85044323,49146.591992973415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.40955042849998,133.2474228168865,113.57167804011345,NaN,NaN,NaN,NaN,NaN,NaN,48.04694548311065,-0.7419649032156692,1.7370694637916415,2.4790343670073107,1.1094257655712312,21.626638907076327
1370390400,120.29712156,122.99999425,118.43487636,120.7425736,27896.28559256,47273.13996323091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.71410138699999,132.79676521892088,114.63143755507909,NaN,NaN,NaN,NaN,NaN,NaN,48.29993129215153,-0.9074379376475763,1.3447369449478401,2.2521748825954164,1.8298708760995508,8.40926813739136
1370476800,121.10162361,121.36253356,117.91542779,118.60585655,32029.59590404,43580.99849990691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.7354282675,132.76787160561014,114.70298492938986,NaN,NaN,NaN,NaN,NaN,NaN,45.769356781328376,-1.1204767725951719,0.8515789168514516,1.9720556894466235,0.7204451105283018,1.219913917399689
1370563200,118.22850479,118.70701892,108.45502066,110.79344267,110204.15873062,47353.08672843041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.32255169099997,133.81127614374378,112.83382723825615,NaN,NaN,NaN,NaN,NaN,NaN,37.941990783334525,-1.711817001059424,-0.16771556187765668,1.5441014391817673,0.7204451105283018,1.090253699052046
1370649600,110.80558721,111.68467445,108.28785652,108.84015644,32490.96786876,47375.39243130291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.86077282799997,134.9273596033657,110.79418605263425,NaN,NaN,NaN,NaN,NaN,NaN,36.27176622589584,-2.1314527663016474,-1.1202145186952919,1.0112382476063555,-1.7763568394002505e-14,0.48029674035218967
1370736000,108.83062599,109.40284748,91.1564254,100.43298961,228953.66680555,57465.530108525905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.01221500949998,137.4189814328973,106.60544858610265,NaN,NaN,NaN,NaN,NaN,NaN,30.1249580302339,-2.8284830706824993,-2.5243655907467684,0.3041174799357307,-1.7763568394002505e-14,0.24014837017608315
1370822400,99.86837352,108.19555037,95.44709567,105.45310182,99540.41558825,61228.0548751749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.35065197149997,138.3283937111476,104.37291023185234,NaN,NaN,NaN,NaN,NaN,NaN,36.99136402100011,-2.7994951530045036,-3.1952514613198986,-0.3957563083153952,7.91338478987523,2.6377949299583925
1370908800,105.29487729,109.13339196,104.36041987,109.11153284,30082.55130664,60993.6584886154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.84835713599996,138.6312611923142,103.06545307968571,NaN,NaN,NaN,NaN,NaN,NaN,41.502740267064716,-2.397491370272169,-3.3926205211556066,-0.9951291508834376,21.026033388942803,9.646472726272666
1370995200,108.0090021,110.30042627,106.42865899,107.11688689,36061.09262359,60634.4335487599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.02833595049997,138.73202356022426,101.32464834077565,NaN,NaN,NaN,NaN,NaN,NaN,39.82834916149102,-2.138063970223884,-3.6677091136632924,-1.5296451434394085,33.23926815033502,20.726228776384346
1371081600,107.44302834,109.81567823,99.63697657,102.73320312,52852.73489627,59162.869438227906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.69199608449996,138.3062199582285,99.07777221077143,NaN,NaN,NaN,NaN,NaN,NaN,36.35679599718998,-2.1291900298428357,-4.191132680742953,-2.0619426509001175,33.16962572391238,29.14497575439673
1371168000,103.08802311,103.30036026,98.36892438,99.94707994,60520.35499807,60622.05865300641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.21258846499998,137.77280277195464,96.65237415804533,NaN,NaN,NaN,NaN,NaN,NaN,34.30989568689054,-2.171017891142495,-4.775715014828236,-2.6046971236857415,25.324375436543747,30.577756436930375
1371254400,99.86917991,103.11706948,97.8258125,99.9970278,35759.89353921,60583.13701596392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115.71547576849999,136.70686419693862,94.72408734006135,NaN,NaN,NaN,NaN,NaN,NaN,34.38122047540284,-2.056492356752492,-5.175312569626357,-3.1188202128738647,20.472471604522088,26.322157588326064
1371340800,101.04851079,102.60509409,99.08555226,99.3850649,16137.3767597,58099.43231195392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.32240215299998,135.76113252571696,92.88367178028301,NaN,NaN,NaN,NaN,NaN,NaN,33.895622302054775,-1.8875255970623406,-5.4782272092017905,-3.59070161213945,19.15020386487544,21.649016968647086
1371427200,99.35259288,104.19151542,99.12659537,101.73938662,24674.15372229,57390.93612694942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.09726120549996,134.47167094962793,91.722851461372,NaN,NaN,NaN,NaN,NaN,NaN,37.55000130822718,-1.4996902414936057,-5.465314414006457,-3.965624172512851,27.5005115620415,22.374395677146335
1371513600,102.04634836,109.7587738,100.78102216,106.13518938,90077.5064983,60000.05709683042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.89755204249998,131.96702409444856,91.8280799905514,NaN,NaN,NaN,NaN,NaN,NaN,43.797369218164704,-0.8613026123065843,-5.042252437896082,-4.180949825589497,45.21470800924371,30.621807812053547
1371600000,106.7154709,108.440364,104.52224873,106.18952401,32250.14731082,59374.18249624191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.84678873099999,129.7682395964521,91.92533786554789,NaN,NaN,NaN,NaN,NaN,NaN,43.872111534551834,-0.37443827714569977,-4.648997672021622,-4.274559394875922,67.98412895992398,46.899782843736396
1371686400,105.99236823,110.48868186,104.46141371,105.21980261,67277.58345608,61345.3108588819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.71433230049998,127.07156134674554,92.35710325425441,NaN,NaN,NaN,NaN,NaN,NaN,42.77867842300999,-0.07256748301896288,-4.365268748649626,-4.292701265630663,85.04846048171726,66.08243248362832
1371772800,104.44588424,107.26931376,100.56172001,104.62303687,65472.53762354,63937.779695160905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.53992832799997,123.81253212635201,93.26732452964794,NaN,NaN,NaN,NaN,NaN,NaN,42.08356166532864,0.12149493256350308,-4.140832599926284,-4.262327532489787,88.96949017745908,80.66735987303343
1371859200,104.85362794,104.95199999,100.21335455,102.2305403,18679.05607133,57693.43881965842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.57980578399997,121.8724803797466,93.28713118825334,NaN,NaN,NaN,NaN,NaN,NaN,39.324711794979336,0.1229358146288595,-4.108657764203713,-4.231593578832572,81.98564593025509,85.33453219647714
1371945600,101.72088108,108.28934178,99.55612898,102.0940971,20102.41778822,56158.767376353426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.59652023049998,119.48904719773037,93.70399326326958,NaN,NaN,NaN,NaN,NaN,NaN,39.16701556314081,0.14726557769857784,-4.0475116067093495,-4.194777184407927,68.91632812574117,79.95715474448512
1372032000,101.80812069,107.47080261,96.05123972,99.00890481,55761.42971212,56841.19633979793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.519969894,117.10496701979082,93.93497276820918,NaN,NaN,NaN,NaN,NaN,NaN,35.682619452851156,-0.0038516845812166522,-4.199591790134448,-4.195740105553232,45.890465784312745,65.59747994676967
1372118400,99.24206711,104.63747588,98.76380972,100.38674065,109692.05555213,60930.984837776436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.5021782465,113.9357902180627,95.06856627493728,NaN,NaN,NaN,NaN,NaN,NaN,38.32162257036176,0.027814880799147623,-4.160971504554297,-4.188786385353445,38.37151664796255,51.05943685267215
